interaction_id,user_id,destination_id,event_type,rating,timestamp
INT_012075,USR_00348,DEST_0170,reviewed,4,2026-01-07T11:09:44Z
INT_012076,USR_00336,DEST_0105,viewed,,2025-08-03T11:09:44Z
INT_012077,USR_00149,DEST_0076,viewed,,2026-02-25T11:09:44Z
INT_012078,USR_00975,DEST_0089,bookmarked,,2026-01-30T11:09:44Z
INT_012079,USR_00494,DEST_0023,bookmarked,,2026-03-05T11:09:44Z
INT_012080,USR_00337,DEST_0019,bookmarked,,2026-03-16T11:09:44Z
INT_012081,USR_00142,DEST_0056,viewed,,2026-01-14T11:09:44Z
INT_012082,USR_00428,DEST_0176,bookmarked,,2026-03-23T11:09:44Z
INT_012083,USR_00115,DEST_0131,bookmarked,,2025-12-14T11:09:44Z
INT_012084,USR_00238,DEST_0186,viewed,,2026-01-16T11:09:44Z
INT_012085,USR_00630,DEST_0258,bookmarked,,2025-11-10T11:09:44Z
INT_012086,USR_00160,DEST_0230,bookmarked,,2025-10-19T11:09:44Z
INT_012087,USR_00503,DEST_0106,viewed,,2025-10-01T11:09:44Z
INT_012088,USR_00748,DEST_0185,bookmarked,,2025-08-04T11:09:44Z
INT_012089,USR_00992,DEST_0243,viewed,,2025-09-08T11:09:44Z
INT_012090,USR_00965,DEST_0241,bookmarked,,2025-12-18T11:09:44Z
INT_012091,USR_00635,DEST_0185,viewed,,2025-08-08T11:09:44Z
INT_012092,USR_00198,DEST_0017,booked,,2025-07-28T11:09:44Z
INT_012093,USR_00626,DEST_0094,viewed,,2025-10-10T11:09:44Z
INT_012094,USR_00895,DEST_0229,viewed,,2025-08-25T11:09:44Z
INT_012095,USR_00695,DEST_0004,bookmarked,,2026-06-10T11:09:44Z
INT_012096,USR_00760,DEST_0001,reviewed,5,2026-04-24T11:09:44Z
INT_012097,USR_00843,DEST_0214,booked,,2025-10-19T11:09:44Z
INT_012098,USR_00061,DEST_0018,bookmarked,,2025-07-09T11:09:44Z
INT_012099,USR_00085,DEST_0243,viewed,,2026-05-09T11:09:44Z
INT_012100,USR_00539,DEST_0018,booked,,2026-04-13T11:09:44Z
INT_012101,USR_00335,DEST_0230,bookmarked,,2026-02-25T11:09:44Z
INT_012102,USR_00749,DEST_0014,bookmarked,,2025-10-15T11:09:44Z
INT_012103,USR_00202,DEST_0230,reviewed,3,2026-05-30T11:09:44Z
INT_012104,USR_00664,DEST_0075,bookmarked,,2025-10-13T11:09:44Z
INT_012105,USR_00587,DEST_0091,viewed,,2026-05-10T11:09:44Z
INT_012106,USR_00694,DEST_0114,viewed,,2025-12-18T11:09:44Z
INT_012107,USR_00661,DEST_0177,reviewed,4,2026-03-28T11:09:44Z
INT_012108,USR_00892,DEST_0004,viewed,,2025-09-18T11:09:44Z
INT_012109,USR_00511,DEST_0181,viewed,,2025-09-04T11:09:44Z
INT_012110,USR_00622,DEST_0198,bookmarked,,2025-09-30T11:09:44Z
INT_012111,USR_00937,DEST_0183,booked,,2026-03-31T11:09:44Z
INT_012112,USR_00446,DEST_0140,bookmarked,,2026-04-03T11:09:44Z
INT_012113,USR_00061,DEST_0091,booked,,2026-04-10T11:09:44Z
INT_012114,USR_00447,DEST_0254,viewed,,2025-08-15T11:09:44Z
INT_012115,USR_00083,DEST_0142,bookmarked,,2026-04-08T11:09:44Z
INT_012116,USR_00459,DEST_0255,viewed,,2025-12-05T11:09:44Z
INT_012117,USR_00102,DEST_0240,viewed,,2026-03-15T11:09:44Z
INT_012118,USR_00424,DEST_0202,bookmarked,,2026-06-05T11:09:44Z
INT_012119,USR_00965,DEST_0272,booked,,2026-02-28T11:09:44Z
INT_012120,USR_00754,DEST_0055,booked,,2025-07-26T11:09:44Z
INT_012121,USR_00789,DEST_0238,viewed,,2026-06-04T11:09:44Z
INT_012122,USR_00141,DEST_0007,booked,,2025-10-12T11:09:44Z
INT_012123,USR_00310,DEST_0022,bookmarked,,2026-05-27T11:09:44Z
INT_012124,USR_00635,DEST_0018,bookmarked,,2026-02-11T11:09:44Z
INT_012125,USR_00874,DEST_0237,viewed,,2026-04-02T11:09:44Z
INT_012126,USR_00450,DEST_0179,viewed,,2025-08-24T11:09:44Z
INT_012127,USR_00760,DEST_0001,booked,,2026-04-16T11:09:44Z
INT_012128,USR_00040,DEST_0187,bookmarked,,2025-06-30T11:09:44Z
INT_012129,USR_00913,DEST_0004,bookmarked,,2025-07-29T11:09:44Z
INT_012130,USR_00514,DEST_0198,viewed,,2026-06-19T11:09:44Z
INT_012131,USR_00937,DEST_0244,viewed,,2026-03-28T11:09:44Z
INT_012132,USR_00561,DEST_0016,viewed,,2025-09-22T11:09:44Z
INT_012133,USR_00607,DEST_0023,viewed,,2026-03-03T11:09:44Z
INT_012134,USR_00404,DEST_0140,bookmarked,,2025-08-11T11:09:44Z
INT_012135,USR_00529,DEST_0023,bookmarked,,2026-03-30T11:09:44Z
INT_012136,USR_00640,DEST_0120,bookmarked,,2025-12-16T11:09:44Z
INT_012137,USR_00341,DEST_0050,viewed,,2026-03-07T11:09:44Z
INT_012138,USR_00862,DEST_0076,viewed,,2025-09-03T11:09:44Z
INT_012139,USR_00667,DEST_0097,viewed,,2026-01-12T11:09:44Z
INT_012140,USR_00365,DEST_0105,viewed,,2026-06-24T11:09:44Z
INT_012141,USR_00563,DEST_0011,bookmarked,,2025-10-06T11:09:44Z
INT_012142,USR_00969,DEST_0067,reviewed,2,2026-03-14T11:09:44Z
INT_012143,USR_00240,DEST_0261,viewed,,2026-01-17T11:09:44Z
INT_012144,USR_00022,DEST_0225,viewed,,2026-02-20T11:09:44Z
INT_012145,USR_00251,DEST_0008,reviewed,4,2026-01-16T11:09:44Z
INT_012146,USR_00290,DEST_0075,viewed,,2025-10-16T11:09:44Z
INT_012147,USR_00272,DEST_0009,bookmarked,,2025-11-27T11:09:44Z
INT_012148,USR_00680,DEST_0225,bookmarked,,2026-01-01T11:09:44Z
INT_012149,USR_00730,DEST_0096,bookmarked,,2026-06-23T11:09:44Z
INT_012150,USR_00371,DEST_0240,reviewed,3,2025-07-19T11:09:44Z
INT_012151,USR_00809,DEST_0025,viewed,,2026-03-24T11:09:44Z
INT_012152,USR_00245,DEST_0003,bookmarked,,2025-08-18T11:09:44Z
INT_012153,USR_00350,DEST_0222,bookmarked,,2025-09-01T11:09:44Z
INT_012154,USR_00215,DEST_0006,bookmarked,,2026-06-12T11:09:44Z
INT_012155,USR_00548,DEST_0076,viewed,,2025-12-09T11:09:44Z
INT_012156,USR_00415,DEST_0003,viewed,,2025-10-08T11:09:44Z
INT_012157,USR_00560,DEST_0244,bookmarked,,2025-10-04T11:09:44Z
INT_012158,USR_00855,DEST_0030,bookmarked,,2026-01-10T11:09:44Z
INT_012159,USR_00349,DEST_0260,viewed,,2025-12-16T11:09:44Z
INT_012160,USR_00238,DEST_0001,viewed,,2026-02-22T11:09:44Z
INT_012161,USR_00377,DEST_0010,reviewed,4,2025-08-14T11:09:44Z
INT_012162,USR_00570,DEST_0088,bookmarked,,2026-02-11T11:09:44Z
INT_012163,USR_00483,DEST_0019,booked,,2026-04-23T11:09:44Z
INT_012164,USR_00643,DEST_0100,viewed,,2025-11-08T11:09:44Z
INT_012165,USR_00027,DEST_0012,viewed,,2025-11-30T11:09:44Z
INT_012166,USR_00139,DEST_0133,viewed,,2026-04-11T11:09:44Z
INT_012167,USR_00371,DEST_0198,booked,,2025-08-17T11:09:44Z
INT_012168,USR_00277,DEST_0219,viewed,,2025-07-08T11:09:44Z
INT_012169,USR_00058,DEST_0224,reviewed,4,2026-03-31T11:09:44Z
INT_012170,USR_00090,DEST_0075,bookmarked,,2025-11-03T11:09:44Z
INT_012171,USR_00441,DEST_0010,bookmarked,,2026-06-28T11:09:44Z
INT_012172,USR_00975,DEST_0118,bookmarked,,2026-05-13T11:09:44Z
INT_012173,USR_00340,DEST_0208,bookmarked,,2025-07-08T11:09:44Z
INT_012174,USR_00335,DEST_0260,viewed,,2025-12-12T11:09:44Z
INT_012175,USR_00039,DEST_0011,viewed,,2025-09-22T11:09:44Z
INT_012176,USR_00927,DEST_0272,viewed,,2026-03-30T11:09:44Z
INT_012177,USR_00380,DEST_0225,bookmarked,,2025-12-23T11:09:44Z
INT_012178,USR_00568,DEST_0042,viewed,,2025-09-30T11:09:44Z
INT_012179,USR_00948,DEST_0167,bookmarked,,2025-07-15T11:09:44Z
INT_012180,USR_00789,DEST_0269,bookmarked,,2026-02-12T11:09:44Z
INT_012181,USR_00153,DEST_0127,reviewed,4,2026-02-08T11:09:44Z
INT_012182,USR_00448,DEST_0128,bookmarked,,2025-10-09T11:09:44Z
INT_012183,USR_00418,DEST_0004,viewed,,2025-08-30T11:09:44Z
INT_012184,USR_00513,DEST_0020,bookmarked,,2026-01-11T11:09:44Z
INT_012185,USR_00442,DEST_0022,bookmarked,,2025-10-02T11:09:44Z
INT_012186,USR_00926,DEST_0018,viewed,,2025-07-12T11:09:44Z
INT_012187,USR_00366,DEST_0187,viewed,,2026-04-17T11:09:44Z
INT_012188,USR_00373,DEST_0133,viewed,,2025-07-27T11:09:44Z
INT_012189,USR_00196,DEST_0271,reviewed,3,2025-08-31T11:09:44Z
INT_012190,USR_00776,DEST_0003,viewed,,2026-02-14T11:09:44Z
INT_012191,USR_00149,DEST_0171,viewed,,2026-04-25T11:09:44Z
INT_012192,USR_00398,DEST_0147,bookmarked,,2025-10-12T11:09:44Z
INT_012193,USR_00944,DEST_0067,viewed,,2025-11-17T11:09:44Z
INT_012194,USR_00211,DEST_0006,bookmarked,,2025-09-25T11:09:44Z
INT_012195,USR_00549,DEST_0028,bookmarked,,2025-11-04T11:09:44Z
INT_012196,USR_00448,DEST_0001,reviewed,4,2026-02-25T11:09:44Z
INT_012197,USR_00469,DEST_0255,viewed,,2026-05-04T11:09:44Z
INT_012198,USR_00521,DEST_0008,viewed,,2025-10-03T11:09:44Z
INT_012199,USR_00883,DEST_0274,viewed,,2026-01-13T11:09:44Z
INT_012200,USR_00313,DEST_0261,bookmarked,,2025-10-05T11:09:44Z
INT_012201,USR_00023,DEST_0091,viewed,,2026-01-27T11:09:44Z
INT_012202,USR_00710,DEST_0012,viewed,,2026-03-30T11:09:44Z
INT_012203,USR_00827,DEST_0107,viewed,,2026-05-09T11:09:44Z
INT_012204,USR_00942,DEST_0014,bookmarked,,2025-09-17T11:09:44Z
INT_012205,USR_00671,DEST_0199,bookmarked,,2026-06-26T11:09:44Z
INT_012206,USR_00491,DEST_0049,viewed,,2026-05-20T11:09:44Z
INT_012207,USR_00661,DEST_0177,bookmarked,,2025-12-21T11:09:44Z
INT_012208,USR_00061,DEST_0107,viewed,,2025-07-31T11:09:44Z
INT_012209,USR_00064,DEST_0151,booked,,2025-10-03T11:09:44Z
INT_012210,USR_00102,DEST_0161,viewed,,2025-07-07T11:09:44Z
INT_012211,USR_00548,DEST_0229,viewed,,2025-10-10T11:09:44Z
INT_012212,USR_00235,DEST_0137,reviewed,4,2025-10-27T11:09:44Z
INT_012213,USR_00476,DEST_0076,viewed,,2026-03-14T11:09:44Z
INT_012214,USR_00681,DEST_0004,viewed,,2026-01-18T11:09:44Z
INT_012215,USR_00049,DEST_0173,reviewed,3,2026-01-22T11:09:44Z
INT_012216,USR_00829,DEST_0062,bookmarked,,2026-05-17T11:09:44Z
INT_012217,USR_00694,DEST_0199,bookmarked,,2026-03-19T11:09:44Z
INT_012218,USR_00441,DEST_0046,bookmarked,,2025-10-06T11:09:44Z
INT_012219,USR_00947,DEST_0257,viewed,,2025-09-07T11:09:44Z
INT_012220,USR_00146,DEST_0155,booked,,2025-09-17T11:09:44Z
INT_012221,USR_00506,DEST_0202,bookmarked,,2026-03-06T11:09:44Z
INT_012222,USR_00931,DEST_0105,bookmarked,,2025-08-09T11:09:44Z
INT_012223,USR_00739,DEST_0012,viewed,,2025-08-31T11:09:44Z
INT_012224,USR_00746,DEST_0009,viewed,,2026-02-14T11:09:44Z
INT_012225,USR_00810,DEST_0165,bookmarked,,2025-11-13T11:09:44Z
INT_012226,USR_00533,DEST_0260,bookmarked,,2025-07-11T11:09:44Z
INT_012227,USR_00796,DEST_0099,booked,,2026-06-06T11:09:44Z
INT_012228,USR_00027,DEST_0198,viewed,,2026-04-27T11:09:44Z
INT_012229,USR_00225,DEST_0009,viewed,,2025-08-05T11:09:44Z
INT_012230,USR_00842,DEST_0220,bookmarked,,2026-02-13T11:09:44Z
INT_012231,USR_00662,DEST_0069,bookmarked,,2026-03-04T11:09:44Z
INT_012232,USR_00744,DEST_0113,viewed,,2026-02-07T11:09:44Z
INT_012233,USR_00941,DEST_0237,viewed,,2025-12-02T11:09:44Z
INT_012234,USR_00494,DEST_0105,reviewed,4,2026-01-19T11:09:44Z
INT_012235,USR_00163,DEST_0060,bookmarked,,2025-10-11T11:09:44Z
INT_012236,USR_00129,DEST_0225,booked,,2025-09-12T11:09:44Z
INT_012237,USR_00802,DEST_0199,bookmarked,,2025-07-05T11:09:44Z
INT_012238,USR_00944,DEST_0219,bookmarked,,2026-04-13T11:09:44Z
INT_012239,USR_00584,DEST_0076,viewed,,2025-11-03T11:09:44Z
INT_012240,USR_00405,DEST_0056,viewed,,2026-06-27T11:09:44Z
INT_012241,USR_00205,DEST_0005,viewed,,2026-01-16T11:09:44Z
INT_012242,USR_00622,DEST_0118,booked,,2026-04-15T11:09:44Z
INT_012243,USR_00147,DEST_0219,bookmarked,,2026-04-06T11:09:44Z
INT_012244,USR_00641,DEST_0180,bookmarked,,2026-05-07T11:09:44Z
INT_012245,USR_00639,DEST_0260,viewed,,2025-12-30T11:09:44Z
INT_012246,USR_00998,DEST_0165,bookmarked,,2026-05-09T11:09:44Z
INT_012247,USR_00774,DEST_0165,viewed,,2026-03-08T11:09:44Z
INT_012248,USR_00960,DEST_0015,viewed,,2026-06-14T11:09:44Z
INT_012249,USR_00718,DEST_0084,viewed,,2025-11-16T11:09:44Z
INT_012250,USR_00237,DEST_0266,bookmarked,,2026-01-23T11:09:44Z
INT_012251,USR_00168,DEST_0187,bookmarked,,2025-09-06T11:09:44Z
INT_012252,USR_00106,DEST_0006,reviewed,4,2026-04-15T11:09:44Z
INT_012253,USR_00194,DEST_0187,viewed,,2025-09-04T11:09:44Z
INT_012254,USR_00449,DEST_0243,viewed,,2026-05-17T11:09:44Z
INT_012255,USR_00376,DEST_0237,viewed,,2026-06-24T11:09:44Z
INT_012256,USR_00660,DEST_0157,bookmarked,,2025-07-04T11:09:44Z
INT_012257,USR_00957,DEST_0067,viewed,,2026-02-02T11:09:44Z
INT_012258,USR_00435,DEST_0260,viewed,,2025-12-02T11:09:44Z
INT_012259,USR_00076,DEST_0260,bookmarked,,2025-09-27T11:09:44Z
INT_012260,USR_00257,DEST_0022,viewed,,2025-10-15T11:09:44Z
INT_012261,USR_00814,DEST_0230,viewed,,2026-03-29T11:09:44Z
INT_012262,USR_00497,DEST_0185,reviewed,3,2026-02-01T11:09:44Z
INT_012263,USR_00442,DEST_0157,reviewed,4,2025-12-14T11:09:44Z
INT_012264,USR_00426,DEST_0153,booked,,2026-05-29T11:09:44Z
INT_012265,USR_00165,DEST_0019,viewed,,2025-10-02T11:09:44Z
INT_012266,USR_00054,DEST_0030,viewed,,2025-08-08T11:09:44Z
INT_012267,USR_00184,DEST_0020,bookmarked,,2025-09-02T11:09:44Z
INT_012268,USR_00761,DEST_0202,booked,,2026-01-12T11:09:44Z
INT_012269,USR_00582,DEST_0019,viewed,,2025-09-20T11:09:44Z
INT_012270,USR_00174,DEST_0120,bookmarked,,2025-11-24T11:09:44Z
INT_012271,USR_00805,DEST_0225,bookmarked,,2025-12-14T11:09:44Z
INT_012272,USR_00236,DEST_0179,reviewed,4,2026-02-15T11:09:44Z
INT_012273,USR_00642,DEST_0078,reviewed,4,2025-09-15T11:09:44Z
INT_012274,USR_00398,DEST_0027,bookmarked,,2026-03-28T11:09:44Z
INT_012275,USR_00709,DEST_0101,bookmarked,,2025-11-15T11:09:44Z
INT_012276,USR_00101,DEST_0185,viewed,,2026-03-21T11:09:44Z
INT_012277,USR_00396,DEST_0191,viewed,,2026-06-01T11:09:44Z
INT_012278,USR_00690,DEST_0029,viewed,,2026-01-21T11:09:44Z
INT_012279,USR_00867,DEST_0003,viewed,,2025-10-29T11:09:44Z
INT_012280,USR_00682,DEST_0037,viewed,,2025-07-31T11:09:44Z
INT_012281,USR_00047,DEST_0001,viewed,,2026-06-16T11:09:44Z
INT_012282,USR_00990,DEST_0263,viewed,,2026-02-02T11:09:44Z
INT_012283,USR_00745,DEST_0170,bookmarked,,2025-10-01T11:09:44Z
INT_012284,USR_00415,DEST_0234,viewed,,2025-10-15T11:09:44Z
INT_012285,USR_00162,DEST_0170,viewed,,2026-05-21T11:09:44Z
INT_012286,USR_00192,DEST_0021,viewed,,2025-09-23T11:09:44Z
INT_012287,USR_00467,DEST_0265,bookmarked,,2025-11-18T11:09:44Z
INT_012288,USR_00117,DEST_0018,reviewed,4,2026-06-18T11:09:44Z
INT_012289,USR_00978,DEST_0080,viewed,,2026-04-16T11:09:44Z
INT_012290,USR_00214,DEST_0186,viewed,,2026-05-18T11:09:44Z
INT_012291,USR_00534,DEST_0153,bookmarked,,2025-08-06T11:09:44Z
INT_012292,USR_00407,DEST_0140,bookmarked,,2026-02-14T11:09:44Z
INT_012293,USR_00182,DEST_0094,reviewed,5,2025-11-29T11:09:44Z
INT_012294,USR_00134,DEST_0015,booked,,2025-07-26T11:09:44Z
INT_012295,USR_00301,DEST_0260,booked,,2026-01-25T11:09:44Z
INT_012296,USR_00065,DEST_0140,bookmarked,,2025-07-26T11:09:44Z
INT_012297,USR_00303,DEST_0057,viewed,,2026-04-01T11:09:44Z
INT_012298,USR_00345,DEST_0230,viewed,,2025-09-25T11:09:44Z
INT_012299,USR_00532,DEST_0170,bookmarked,,2026-02-20T11:09:44Z
INT_012300,USR_00122,DEST_0079,viewed,,2026-04-23T11:09:44Z
INT_012301,USR_00371,DEST_0152,bookmarked,,2025-07-14T11:09:44Z
INT_012302,USR_00399,DEST_0105,bookmarked,,2026-03-11T11:09:44Z
INT_012303,USR_00103,DEST_0028,booked,,2026-05-29T11:09:44Z
INT_012304,USR_00228,DEST_0217,viewed,,2025-10-22T11:09:44Z
INT_012305,USR_00661,DEST_0090,booked,,2026-01-30T11:09:44Z
INT_012306,USR_00665,DEST_0111,bookmarked,,2025-07-04T11:09:44Z
INT_012307,USR_00425,DEST_0028,bookmarked,,2026-01-28T11:09:44Z
INT_012308,USR_00838,DEST_0006,viewed,,2025-12-01T11:09:44Z
INT_012309,USR_00738,DEST_0022,bookmarked,,2026-01-24T11:09:44Z
INT_012310,USR_00891,DEST_0056,reviewed,4,2025-08-08T11:09:44Z
INT_012311,USR_00032,DEST_0230,viewed,,2025-09-22T11:09:44Z
INT_012312,USR_00608,DEST_0249,viewed,,2026-03-29T11:09:44Z
INT_012313,USR_00458,DEST_0187,bookmarked,,2025-10-29T11:09:44Z
INT_012314,USR_00044,DEST_0001,bookmarked,,2026-03-18T11:09:44Z
INT_012315,USR_00986,DEST_0185,viewed,,2025-10-19T11:09:44Z
INT_012316,USR_00189,DEST_0099,bookmarked,,2025-08-08T11:09:44Z
INT_012317,USR_00808,DEST_0062,bookmarked,,2025-07-04T11:09:44Z
INT_012318,USR_00815,DEST_0003,viewed,,2025-11-04T11:09:44Z
INT_012319,USR_00917,DEST_0246,bookmarked,,2025-08-09T11:09:44Z
INT_012320,USR_00857,DEST_0120,viewed,,2026-03-30T11:09:44Z
INT_012321,USR_00036,DEST_0102,viewed,,2025-07-27T11:09:44Z
INT_012322,USR_00750,DEST_0130,viewed,,2026-01-30T11:09:44Z
INT_012323,USR_00445,DEST_0208,bookmarked,,2026-06-13T11:09:44Z
INT_012324,USR_00167,DEST_0173,viewed,,2026-03-05T11:09:44Z
INT_012325,USR_00562,DEST_0145,bookmarked,,2025-09-21T11:09:44Z
INT_012326,USR_00809,DEST_0049,viewed,,2026-02-05T11:09:44Z
INT_012327,USR_00877,DEST_0002,reviewed,5,2025-07-09T11:09:44Z
INT_012328,USR_00065,DEST_0202,viewed,,2025-07-21T11:09:44Z
INT_012329,USR_00773,DEST_0105,viewed,,2026-01-15T11:09:44Z
INT_012330,USR_00703,DEST_0001,booked,,2026-05-18T11:09:44Z
INT_012331,USR_00641,DEST_0254,bookmarked,,2026-01-30T11:09:44Z
INT_012332,USR_00382,DEST_0016,viewed,,2025-12-25T11:09:44Z
INT_012333,USR_00124,DEST_0219,reviewed,3,2025-12-13T11:09:44Z
INT_012334,USR_00892,DEST_0153,reviewed,4,2025-08-22T11:09:44Z
INT_012335,USR_00417,DEST_0071,booked,,2026-01-02T11:09:44Z
INT_012336,USR_00294,DEST_0124,reviewed,3,2025-11-13T11:09:44Z
INT_012337,USR_00598,DEST_0211,bookmarked,,2026-03-31T11:09:44Z
INT_012338,USR_00492,DEST_0240,bookmarked,,2026-03-22T11:09:44Z
INT_012339,USR_00815,DEST_0237,viewed,,2026-05-11T11:09:44Z
INT_012340,USR_00313,DEST_0011,bookmarked,,2025-12-07T11:09:44Z
INT_012341,USR_00070,DEST_0123,reviewed,5,2025-08-11T11:09:44Z
INT_012342,USR_00588,DEST_0134,bookmarked,,2026-05-17T11:09:44Z
INT_012343,USR_00936,DEST_0177,bookmarked,,2026-06-23T11:09:44Z
INT_012344,USR_00840,DEST_0225,bookmarked,,2025-11-28T11:09:44Z
INT_012345,USR_00167,DEST_0219,bookmarked,,2026-06-15T11:09:44Z
INT_012346,USR_00778,DEST_0049,bookmarked,,2025-08-01T11:09:44Z
INT_012347,USR_00966,DEST_0004,bookmarked,,2026-06-02T11:09:44Z
INT_012348,USR_00341,DEST_0002,viewed,,2025-08-23T11:09:44Z
INT_012349,USR_00062,DEST_0068,viewed,,2026-01-24T11:09:44Z
INT_012350,USR_00211,DEST_0020,viewed,,2025-11-27T11:09:44Z
INT_012351,USR_00831,DEST_0140,reviewed,4,2026-01-01T11:09:44Z
INT_012352,USR_00262,DEST_0056,bookmarked,,2025-07-07T11:09:44Z
INT_012353,USR_00480,DEST_0107,viewed,,2025-11-04T11:09:44Z
INT_012354,USR_00350,DEST_0165,reviewed,3,2026-05-30T11:09:44Z
INT_012355,USR_00426,DEST_0091,viewed,,2025-07-19T11:09:44Z
INT_012356,USR_00172,DEST_0195,viewed,,2025-10-21T11:09:44Z
INT_012357,USR_00580,DEST_0128,bookmarked,,2025-08-02T11:09:44Z
INT_012358,USR_00845,DEST_0005,bookmarked,,2025-09-30T11:09:44Z
INT_012359,USR_00339,DEST_0223,bookmarked,,2025-07-10T11:09:44Z
INT_012360,USR_00610,DEST_0107,bookmarked,,2025-08-17T11:09:44Z
INT_012361,USR_00989,DEST_0153,bookmarked,,2026-04-14T11:09:44Z
INT_012362,USR_00868,DEST_0168,viewed,,2025-09-14T11:09:44Z
INT_012363,USR_00940,DEST_0107,bookmarked,,2025-10-04T11:09:44Z
INT_012364,USR_00210,DEST_0136,bookmarked,,2026-05-11T11:09:44Z
INT_012365,USR_00710,DEST_0070,bookmarked,,2025-12-30T11:09:44Z
INT_012366,USR_00878,DEST_0151,viewed,,2026-04-25T11:09:44Z
INT_012367,USR_00857,DEST_0047,viewed,,2026-01-29T11:09:44Z
INT_012368,USR_00318,DEST_0185,viewed,,2026-04-26T11:09:44Z
INT_012369,USR_00731,DEST_0060,viewed,,2026-06-25T11:09:44Z
INT_012370,USR_00324,DEST_0005,viewed,,2025-07-03T11:09:44Z
INT_012371,USR_00790,DEST_0265,bookmarked,,2025-10-26T11:09:44Z
INT_012372,USR_00059,DEST_0015,booked,,2025-08-29T11:09:44Z
INT_012373,USR_00638,DEST_0179,booked,,2025-08-13T11:09:44Z
INT_012374,USR_00209,DEST_0010,viewed,,2026-01-28T11:09:44Z
INT_012375,USR_00193,DEST_0071,viewed,,2025-11-19T11:09:44Z
INT_012376,USR_00115,DEST_0039,viewed,,2026-01-12T11:09:44Z
INT_012377,USR_00456,DEST_0187,bookmarked,,2025-09-06T11:09:44Z
INT_012378,USR_00486,DEST_0260,reviewed,4,2025-09-22T11:09:44Z
INT_012379,USR_00021,DEST_0236,booked,,2025-08-23T11:09:44Z
INT_012380,USR_00008,DEST_0187,viewed,,2025-11-04T11:09:44Z
INT_012381,USR_00698,DEST_0020,bookmarked,,2025-06-30T11:09:44Z
INT_012382,USR_00428,DEST_0007,bookmarked,,2025-12-11T11:09:44Z
INT_012383,USR_00216,DEST_0245,bookmarked,,2025-10-23T11:09:44Z
INT_012384,USR_00377,DEST_0091,viewed,,2026-05-18T11:09:44Z
INT_012385,USR_00534,DEST_0018,viewed,,2026-04-13T11:09:44Z
INT_012386,USR_00765,DEST_0020,booked,,2025-12-06T11:09:44Z
INT_012387,USR_00502,DEST_0027,viewed,,2025-07-28T11:09:44Z
INT_012388,USR_00782,DEST_0120,viewed,,2025-12-22T11:09:44Z
INT_012389,USR_00586,DEST_0088,bookmarked,,2025-10-02T11:09:44Z
INT_012390,USR_00445,DEST_0229,viewed,,2025-08-24T11:09:44Z
INT_012391,USR_00328,DEST_0038,viewed,,2026-03-04T11:09:44Z
INT_012392,USR_00771,DEST_0243,bookmarked,,2026-01-21T11:09:44Z
INT_012393,USR_00512,DEST_0008,bookmarked,,2025-10-21T11:09:44Z
INT_012394,USR_00256,DEST_0003,reviewed,4,2026-05-12T11:09:44Z
INT_012395,USR_00697,DEST_0177,viewed,,2025-10-27T11:09:44Z
INT_012396,USR_00430,DEST_0241,bookmarked,,2025-11-07T11:09:44Z
INT_012397,USR_00212,DEST_0230,viewed,,2025-08-04T11:09:44Z
INT_012398,USR_00810,DEST_0270,viewed,,2025-07-09T11:09:44Z
INT_012399,USR_00822,DEST_0069,booked,,2026-01-17T11:09:44Z
INT_012400,USR_00620,DEST_0176,viewed,,2025-10-31T11:09:44Z
INT_012401,USR_00191,DEST_0067,viewed,,2025-08-20T11:09:44Z
INT_012402,USR_00689,DEST_0176,bookmarked,,2026-02-10T11:09:44Z
INT_012403,USR_00218,DEST_0255,viewed,,2026-05-13T11:09:44Z
INT_012404,USR_00160,DEST_0091,viewed,,2026-03-06T11:09:44Z
INT_012405,USR_00873,DEST_0094,viewed,,2025-11-15T11:09:44Z
INT_012406,USR_00052,DEST_0202,viewed,,2026-06-20T11:09:44Z
INT_012407,USR_00799,DEST_0009,bookmarked,,2026-03-13T11:09:44Z
INT_012408,USR_00311,DEST_0018,viewed,,2025-10-28T11:09:44Z
INT_012409,USR_00369,DEST_0008,viewed,,2026-06-04T11:09:44Z
INT_012410,USR_00493,DEST_0035,bookmarked,,2026-06-10T11:09:44Z
INT_012411,USR_00353,DEST_0002,viewed,,2026-04-20T11:09:44Z
INT_012412,USR_00657,DEST_0177,viewed,,2025-10-16T11:09:44Z
INT_012413,USR_00816,DEST_0224,viewed,,2026-04-16T11:09:44Z
INT_012414,USR_00460,DEST_0265,viewed,,2026-05-12T11:09:44Z
INT_012415,USR_00072,DEST_0237,bookmarked,,2025-08-09T11:09:44Z
INT_012416,USR_00108,DEST_0179,viewed,,2026-05-16T11:09:44Z
INT_012417,USR_00852,DEST_0258,viewed,,2025-12-03T11:09:44Z
INT_012418,USR_00636,DEST_0237,viewed,,2026-01-11T11:09:44Z
INT_012419,USR_00650,DEST_0203,viewed,,2025-11-24T11:09:44Z
INT_012420,USR_00602,DEST_0264,bookmarked,,2026-04-27T11:09:44Z
INT_012421,USR_00206,DEST_0172,viewed,,2026-01-08T11:09:44Z
INT_012422,USR_00900,DEST_0001,bookmarked,,2025-11-24T11:09:44Z
INT_012423,USR_00172,DEST_0190,viewed,,2026-02-21T11:09:44Z
INT_012424,USR_00532,DEST_0003,bookmarked,,2025-07-17T11:09:44Z
