event_id,event_name,posted_by_user_id,nearest_known_destination,district,province,event_date,true_latitude,true_longitude,reported_latitude,reported_longitude,submission_method,distance_error_m,location_accuracy_score,accuracy_tier,is_verified_for_display
EVT23273,Village Perahera,U04530,Polonnaruwa Cycling Tour,Polonnaruwa,North Central,2023-09-13,7.9474,81.01476,7.92103,81.02229,Manual Map Pin,3041.7,2.2,Very Low,False
EVT23274,Village Perahera,U17695,Wilpattu National Park Safari,Puttalam,North Western,2025-09-01,8.44742,80.05129,8.4487,80.05227,GPS Auto-Tag,178.3,80.0,Medium,True
EVT23275,Food & Craft Fair,U10664,Wewurukannala & Buduruwagala Carvings,Badulla/Monaragala,Uva,2025-04-28,6.72662,81.16661,6.73997,81.16478,Typed Address,1495.1,15.4,Very Low,False
EVT23276,Temple/Kovil Special Pooja,U01755,Dowa Rock Temple,Badulla,Uva,2024-07-08,6.86932,81.03935,6.85495,81.01626,Manual Map Pin,3002.7,2.3,Very Low,False
EVT23277,Food & Craft Fair,U08337,Muthurajawela Marsh Boat Safari,Gampaha,Western,2025-02-16,7.06267,79.88493,7.05838,79.91868,Typed Address,3748.0,0.9,Very Low,False
EVT23278,Corporate Retreat Event,U05684,Bopath Ella Falls Trek,Ratnapura,Sabaragamuwa,2024-05-22,6.73342,80.37438,6.73236,80.37557,GPS Auto-Tag,175.4,80.3,Medium,True
EVT23279,Private Wedding,U13450,Wewurukannala & Buduruwagala Carvings,Badulla/Monaragala,Uva,2024-07-24,6.70621,81.15697,6.68129,81.10495,Typed Address,6366.1,0.0,Very Low,False
EVT23280,Full Moon Party,U11616,Gal Oya Kudugala Village Eco Trek,Ampara,Eastern,2025-11-18,7.15126,81.44827,7.11708,81.46326,Typed Address,4138.2,0.6,Very Low,False
EVT23281,Live Music Night,U07228,Knuckles Conservation Forest Walk,Kandy/Matale,Central,2024-10-29,7.46926,80.78926,7.46965,80.78885,GPS Auto-Tag,63.2,92.4,High,True
EVT23282,Food & Craft Fair,U09000,Minneriya Elephant Gathering,Polonnaruwa,North Central,2025-09-28,8.03896,80.91248,8.08412,80.89596,Typed Address,5331.2,0.1,Very Low,False
EVT23283,Pop-up Local Festival,U15413,Ravana Caves & Ella Wala Pool,Badulla,Uva,2025-02-13,6.84734,81.04673,6.92449,81.10444,Typed Address,10666.7,0.0,Very Low,False
EVT23284,Village Perahera,U12669,Bentota River Safari & Beach,Galle,Southern,2024-06-16,6.42583,80.0059,6.42436,80.00548,GPS Auto-Tag,170.3,80.8,Medium,True
EVT23285,Food & Craft Fair,U02412,Sinharaja Rainforest Trekking,Ratnapura/Galle,Sabaragamuwa,2024-06-16,6.40777,80.50063,6.40794,80.50167,GPS Auto-Tag,116.5,86.4,High,True
EVT23286,Beach Party,U17867,Tangalle Beach Escape,Hambantota,Southern,2023-10-29,6.02834,80.79455,6.02901,80.79207,Manual Map Pin,283.7,70.1,Medium,True
EVT23287,Full Moon Party,U01837,Udawalawe National Park Safari,Ratnapura/Moneragala,Sabaragamuwa,2025-08-27,6.46515,80.88901,6.46471,80.88884,GPS Auto-Tag,53.1,93.6,High,True
EVT23288,Pop-up Local Festival,U03213,Rathnapura Gem Mining Tour,Ratnapura,Sabaragamuwa,2024-10-05,6.68519,80.42499,6.68615,80.42521,GPS Auto-Tag,109.4,87.2,High,True
EVT23289,Beach Party,U10955,Kalpitiya Kite Surfing,Puttalam,North Western,2024-06-11,8.20819,79.7442,8.20683,79.74615,GPS Auto-Tag,262.5,72.0,Medium,True
EVT23290,Full Moon Party,U06223,Ambalangoda Mask Museum,Galle,Southern,2025-09-29,6.2406,80.06625,6.23836,80.06363,GPS Auto-Tag,380.7,62.1,Medium,True
EVT23291,Village Perahera,U04560,Nuwara Eliya Tea Factory Tour,Nuwara Eliya,Central,2023-12-22,6.98108,80.76802,6.98412,80.76708,GPS Auto-Tag,353.0,64.3,Medium,True
EVT23292,Private Wedding,U07226,Ritigala Forest Monastery,Anuradhapura,North Central,2023-02-03,8.10818,80.65255,8.09156,80.63746,Manual Map Pin,2481.1,4.5,Very Low,False
EVT23293,Private Wedding,U03241,Kalpitiya Dolphin Watching Eco Tour,Puttalam,North Western,2024-06-14,8.2381,79.74862,8.27306,79.7931,Typed Address,6239.3,0.0,Very Low,False
EVT23294,Beach Party,U00165,Bundala Wetland Birdwatching,Hambantota,Southern,2024-09-15,6.19177,81.22809,6.17285,81.18576,Typed Address,5121.6,0.2,Very Low,False
EVT23295,Village Perahera,U11217,Hikkaduwa Diving & Surfing,Galle,Southern,2023-11-24,6.13,80.10419,6.13232,80.10345,GPS Auto-Tag,269.5,71.4,Medium,True
EVT23296,Beach Party,U14567,Pasikuda Beach,Batticaloa,Eastern,2024-08-21,7.92576,81.53321,7.92564,81.53431,GPS Auto-Tag,121.6,85.9,High,True
EVT23297,Food & Craft Fair,U07695,Bopath Ella Falls Trek,Ratnapura,Sabaragamuwa,2025-06-18,6.72842,80.37101,6.73335,80.39013,Manual Map Pin,2177.4,6.6,Very Low,False
EVT23298,Pop-up Local Festival,U08211,Rekawa Turtle Conservation,Hambantota,Southern,2025-10-16,6.05548,80.84578,6.1005,80.80885,Typed Address,6448.6,0.0,Very Low,False
EVT23299,Private Wedding,U08290,Haputale Viewpoint & Tea Estates,Badulla,Uva,2023-10-12,6.75473,80.9385,6.79178,80.93348,Typed Address,4149.6,0.6,Very Low,False
EVT23300,Full Moon Party,U11508,Diyaluma Infinity Pools,Badulla,Uva,2025-03-26,6.73157,81.05772,6.73083,81.05765,GPS Auto-Tag,82.3,90.2,High,True
EVT23301,Village Perahera,U17592,Nallur Festival (Nallur Kandaswamy Kovil),Jaffna,Northern,2024-12-02,9.68158,80.02642,9.68032,80.0273,GPS Auto-Tag,169.7,80.9,Medium,True
EVT23302,Private Wedding,U10312,Wasgamuwa National Park Safari,Matale/Polonnaruwa,Central,2023-11-10,7.7878,80.94186,7.78747,80.94159,GPS Auto-Tag,47.0,94.3,High,True
EVT23303,Food & Craft Fair,U09861,Arugam Bay Surfing,Ampara,Eastern,2023-03-01,6.83724,81.84882,6.83003,81.85487,Manual Map Pin,1042.2,27.2,Very Low,False
EVT23304,Pop-up Local Festival,U15328,Kumana National Park Birding & Safari,Ampara,Eastern,2025-12-05,6.56223,81.67435,6.5496,81.70892,Typed Address,4061.5,0.6,Very Low,False
EVT23305,Beach Party,U01926,Lipton's Seat Viewpoint,Badulla,Uva,2024-01-24,6.82164,81.0731,6.80643,81.06162,Manual Map Pin,2110.2,7.2,Very Low,False
EVT23306,Live Music Night,U07807,Kalametiya Bird Sanctuary,Hambantota,Southern,2024-10-19,6.08249,80.951,6.0799,80.95343,GPS Auto-Tag,392.5,61.2,Medium,True
EVT23307,Temple/Kovil Special Pooja,U11840,Panama Village,Ampara,Eastern,2023-11-03,6.91809,81.77769,6.91971,81.77718,GPS Auto-Tag,188.5,79.0,Medium,True
EVT23308,Private Wedding,U06914,Yala National Park Safari,Hambantota,Southern,2023-10-08,6.36129,81.51436,6.36553,81.52319,Manual Map Pin,1081.6,25.9,Very Low,False
EVT23309,Community New Year Carnival,U07780,Royal Botanical Garden Peradeniya,Kandy,Central,2024-03-10,7.26318,80.58665,7.2633,80.58797,GPS Auto-Tag,146.9,83.2,Medium,True
EVT23310,Private Wedding,U00508,Horton Plains Cloud Forest Eco Walk,Nuwara Eliya,Central,2024-02-04,6.80543,80.80941,6.80374,80.80854,GPS Auto-Tag,210.6,76.9,Medium,True
EVT23311,Live Music Night,U07478,Diyaluma Infinity Pools,Badulla,Uva,2023-08-19,6.73449,81.04127,6.72976,81.04876,Manual Map Pin,978.6,29.4,Very Low,False
EVT23312,Corporate Retreat Event,U04690,Meemure Village,Kandy,Central,2024-07-17,7.44645,80.79016,7.44799,80.78389,Manual Map Pin,711.8,41.1,Low,False
EVT23313,Corporate Retreat Event,U03961,"New Year's Eve Countdown, Galle Face",Colombo,Western,2024-10-05,6.93265,79.84687,6.93259,79.85052,GPS Auto-Tag,402.7,60.4,Medium,True
EVT23314,Community New Year Carnival,U00832,Bentota River Safari & Beach,Galle,Southern,2024-03-12,6.43283,79.97274,6.42686,79.96616,Manual Map Pin,983.8,29.2,Very Low,False
EVT23315,Food & Craft Fair,U04496,Bopath Ella Falls Trek,Ratnapura,Sabaragamuwa,2024-12-08,6.72716,80.38185,6.72779,80.3827,GPS Auto-Tag,117.1,86.4,High,True
EVT23316,Community New Year Carnival,U05627,Madunagala Hot Springs,Hambantota,Southern,2023-05-24,6.25267,81.21236,6.25347,81.21634,GPS Auto-Tag,448.6,57.1,Low,False
EVT23317,Corporate Retreat Event,U16953,Weligama Surf School,Matara,Southern,2023-12-11,5.97335,80.4311,5.97517,80.4358,Manual Map Pin,557.2,49.8,Low,False
EVT23318,Village Perahera,U17438,Knuckles Conservation Forest Walk,Kandy/Matale,Central,2023-10-01,7.46817,80.77673,7.4701,80.77827,GPS Auto-Tag,273.1,71.1,Medium,True
EVT23319,Live Music Night,U12827,Bopath Ella Falls Trek,Ratnapura,Sabaragamuwa,2023-12-28,6.75105,80.38634,6.7523,80.38678,GPS Auto-Tag,147.4,83.2,Medium,True
EVT23320,Beach Party,U16805,Kanniya Hot Springs,Trincomalee,Eastern,2023-04-01,8.58962,81.16276,8.59006,81.1648,GPS Auto-Tag,229.5,75.1,Medium,True
EVT23321,Village Perahera,U05320,Hakgala Botanical Garden,Nuwara Eliya,Central,2024-05-29,6.91243,80.75618,6.91192,80.75574,GPS Auto-Tag,74.1,91.2,High,True
EVT23322,Pop-up Local Festival,U15911,Anawilundawa Ramsar Wetland,Puttalam,North Western,2023-08-13,7.72595,79.81973,7.73155,79.82074,Manual Map Pin,630.7,45.5,Low,False
EVT23323,Temple/Kovil Special Pooja,U16806,Sinhala & Tamil New Year Village Games,Anuradhapura,North Central,2025-11-11,8.31357,80.40039,8.31207,80.39887,GPS Auto-Tag,236.3,74.4,Medium,True
EVT23324,Temple/Kovil Special Pooja,U13311,Nuwara Eliya Tea Factory Tour,Nuwara Eliya,Central,2023-04-11,6.96359,80.76629,6.97134,80.78047,Manual Map Pin,1783.0,10.8,Very Low,False
EVT23325,Corporate Retreat Event,U07993,Dowa Rock Temple,Badulla,Uva,2025-07-13,6.87912,81.04752,6.87761,81.04532,GPS Auto-Tag,295.0,69.2,Medium,True
EVT23326,Village Perahera,U16846,Kayts Island,Jaffna,Northern,2025-08-30,9.688,79.98316,9.67769,79.99286,Manual Map Pin,1561.0,14.2,Very Low,False
EVT23327,Corporate Retreat Event,U13633,Negombo Lagoon Boat Ride,Gampaha,Western,2023-06-03,7.19782,79.85123,7.19512,79.85004,Manual Map Pin,326.5,66.5,Medium,True
EVT23328,Pop-up Local Festival,U03974,Dowa Rock Temple,Badulla,Uva,2024-07-23,6.89252,81.03759,6.89292,81.03714,GPS Auto-Tag,66.7,92.0,High,True
EVT23329,Temple/Kovil Special Pooja,U01857,Aluvihare Rock Monastery,Matale,Central,2024-06-15,7.47837,80.63172,7.47603,80.63306,GPS Auto-Tag,298.2,68.9,Medium,True
EVT23330,Private Wedding,U12272,Delft Wild Pony Eco Tour,Jaffna,Northern,2024-12-29,9.54749,79.69438,9.55046,79.69555,GPS Auto-Tag,353.2,64.3,Medium,True
EVT23331,Temple/Kovil Special Pooja,U01264,Ella Rock & Little Adam's Peak Hike,Badulla,Uva,2023-04-23,6.87125,81.04556,6.8128,81.10792,Typed Address,9450.8,0.0,Very Low,False
EVT23332,Corporate Retreat Event,U04829,Sinharaja Forest Reserve Nature Walk,Ratnapura/Galle,Sabaragamuwa,2025-12-18,6.40352,80.49442,6.40767,80.49871,Manual Map Pin,660.9,43.8,Low,False
EVT23333,Beach Party,U17994,Hurulu Eco Park,Polonnaruwa,North Central,2024-04-19,8.16389,80.89148,8.16457,80.87528,Manual Map Pin,1782.0,10.8,Very Low,False
EVT23334,Private Wedding,U13729,Mulkirigala Rock Monastery,Hambantota,Southern,2023-08-09,6.17073,80.88803,6.17334,80.88924,GPS Auto-Tag,320.1,67.0,Medium,True
EVT23335,Beach Party,U03024,Anuradhapura Cycling Tour,Anuradhapura,North Central,2023-04-28,8.30373,80.40767,8.31734,80.40817,Manual Map Pin,1511.6,15.1,Very Low,False
EVT23336,Temple/Kovil Special Pooja,U05447,Colombo Galle Face & City Tour,Colombo,Western,2023-05-08,6.92296,79.8637,6.92335,79.86408,GPS Auto-Tag,59.8,92.8,High,True
EVT23337,Food & Craft Fair,U03215,Bopath Ella Falls Trek,Ratnapura,Sabaragamuwa,2023-02-16,6.7223,80.35944,6.72056,80.35949,GPS Auto-Tag,192.9,78.6,Medium,True
EVT23338,Pop-up Local Festival,U09669,Unawatuna Beach,Galle,Southern,2023-10-24,6.01083,80.25527,6.0094,80.25597,GPS Auto-Tag,176.9,80.2,Medium,True
EVT23339,Private Wedding,U05169,Laxapana Falls Trek,Nuwara Eliya,Central,2025-08-02,6.93519,80.49932,6.93424,80.49641,GPS Auto-Tag,336.8,65.6,Medium,True
EVT23340,Village Perahera,U03806,Deepavali Festival (Colombo Kovils),Colombo,Western,2025-01-28,6.88152,79.86375,6.88566,79.76169,Typed Address,11256.8,0.0,Very Low,False
EVT23341,Pop-up Local Festival,U00252,Ambalangoda Mask Museum,Galle,Southern,2023-05-15,6.25182,80.06077,6.26619,80.06641,Manual Map Pin,1711.4,11.8,Very Low,False
EVT23342,Temple/Kovil Special Pooja,U13249,Beruwala Beach Resort Leisure,Kalutara,Western,2023-12-26,6.47248,79.99387,6.47354,79.99219,GPS Auto-Tag,219.6,76.0,Medium,True
EVT23343,Full Moon Party,U07896,Deepavali Festival (Colombo Kovils),Colombo,Western,2025-10-24,6.87276,79.86509,6.87294,79.8642,GPS Auto-Tag,100.9,88.2,High,True
EVT23344,Private Wedding,U02158,Minneriya-Kaudulla Elephant Corridor,Polonnaruwa,North Central,2023-08-29,8.06526,80.95442,8.05945,80.9507,Manual Map Pin,763.7,38.5,Low,False
EVT23345,Live Music Night,U09725,Diyasaru Wetland Park,Colombo,Western,2024-08-20,6.90458,79.90944,6.9047,79.90833,GPS Auto-Tag,123.1,85.7,High,True
EVT23346,Beach Party,U08225,Gal Oya Kudugala Village Eco Trek,Ampara,Eastern,2025-06-20,7.1778,81.44313,7.24985,81.48344,Typed Address,9147.3,0.0,Very Low,False
EVT23347,Corporate Retreat Event,U07961,Bambarakanda Falls,Badulla,Uva,2025-03-05,6.78532,80.79807,6.78607,80.79928,GPS Auto-Tag,157.0,82.2,Medium,True
EVT23348,Pop-up Local Festival,U03032,Nuwara Eliya Tea Factory Tour,Nuwara Eliya,Central,2023-11-22,6.96089,80.76421,6.95977,80.7634,GPS Auto-Tag,152.8,82.6,Medium,True
EVT23349,Full Moon Party,U17393,Kandy Esala Perahera,Kandy,Central,2024-10-22,7.3187,80.62571,7.33311,80.59414,Typed Address,3826.0,0.8,Very Low,False
EVT23350,Village Perahera,U08298,Thalangama Wetland Birdwatching,Colombo,Western,2023-10-24,6.88206,79.91505,6.88149,79.9144,GPS Auto-Tag,95.1,88.8,High,True
EVT23351,Temple/Kovil Special Pooja,U16838,Gal Oya Kudugala Village Eco Trek,Ampara,Eastern,2024-10-27,7.15496,81.45933,7.14005,81.48987,Typed Address,3749.3,0.9,Very Low,False
EVT23352,Community New Year Carnival,U17816,Kanniya Hot Springs,Trincomalee,Eastern,2023-12-13,8.61923,81.16225,8.61927,81.16225,GPS Auto-Tag,4.3,99.5,High,True
EVT23353,Temple/Kovil Special Pooja,U06478,Delft Island,Jaffna,Northern,2025-06-14,9.52995,79.66398,9.52906,79.66304,GPS Auto-Tag,142.4,83.7,Medium,True
EVT23354,Full Moon Party,U02453,Udawalawe National Park Safari,Ratnapura/Moneragala,Sabaragamuwa,2023-06-16,6.4572,80.88778,6.4476,80.89599,Manual Map Pin,1398.7,17.4,Very Low,False
EVT23355,Pop-up Local Festival,U08215,"Christmas Celebrations, Negombo",Gampaha,Western,2023-09-21,7.21061,79.82877,7.19736,79.81897,Manual Map Pin,1824.3,10.2,Very Low,False
EVT23356,Pop-up Local Festival,U08514,Belihuloya River Adventures,Ratnapura,Sabaragamuwa,2024-05-16,6.69438,80.84547,6.69293,80.84692,GPS Auto-Tag,226.7,75.3,Medium,True
EVT23357,Full Moon Party,U10858,Pasikuda Beach,Batticaloa,Eastern,2023-01-06,7.9187,81.54922,7.91004,81.55077,Manual Map Pin,975.9,29.5,Very Low,False
EVT23358,Private Wedding,U01633,Nallur Festival (Nallur Kandaswamy Kovil),Jaffna,Northern,2024-03-03,9.66987,80.02398,9.67044,80.02487,GPS Auto-Tag,116.4,86.5,High,True
EVT23359,Pop-up Local Festival,U15503,Ravana Falls Abseiling,Badulla,Uva,2025-05-16,6.89712,81.07322,6.90072,81.08556,Manual Map Pin,1416.8,17.0,Very Low,False
EVT23360,Food & Craft Fair,U02601,"Christmas Celebrations, Negombo",Gampaha,Western,2023-10-12,7.20752,79.84524,7.19969,79.8327,Manual Map Pin,1632.2,13.0,Very Low,False
EVT23361,Pop-up Local Festival,U17038,Bundala Wetland Birdwatching,Hambantota,Southern,2023-02-05,6.20373,81.231,6.20493,81.22994,GPS Auto-Tag,177.8,80.1,Medium,True
EVT23362,Full Moon Party,U14044,Deepavali Festival (Colombo Kovils),Colombo,Western,2025-11-22,6.87252,79.84999,6.86888,79.85187,Manual Map Pin,454.5,56.7,Low,False
EVT23363,Pop-up Local Festival,U00474,Lipton's Seat Viewpoint,Badulla,Uva,2024-10-30,6.80261,81.07491,6.85141,81.11308,Typed Address,6858.2,0.0,Very Low,False
EVT23364,Private Wedding,U07768,Yala National Park Safari,Hambantota,Southern,2023-11-15,6.36053,81.50769,6.36289,81.50928,GPS Auto-Tag,316.2,67.4,Medium,True
EVT23365,Live Music Night,U08734,Lipton's Seat Viewpoint,Badulla,Uva,2024-07-10,6.83702,81.06067,6.84055,81.0618,GPS Auto-Tag,411.5,59.8,Low,False
EVT23366,Beach Party,U02869,Ravana Falls Abseiling,Badulla,Uva,2025-03-17,6.87733,81.04757,6.87028,81.06369,Manual Map Pin,1941.8,8.8,Very Low,False
EVT23367,Live Music Night,U12354,Delft Wild Pony Eco Tour,Jaffna,Northern,2023-06-14,9.54423,79.67608,9.54536,79.67819,Manual Map Pin,262.8,72.0,Medium,True
EVT23368,Private Wedding,U03823,Belihuloya River Adventures,Ratnapura,Sabaragamuwa,2024-05-06,6.682,80.84363,6.68323,80.82269,Typed Address,2312.4,5.6,Very Low,False
EVT23369,Temple/Kovil Special Pooja,U05189,Wadduwa Beach Escape,Kalutara,Western,2023-10-14,6.64388,79.93178,6.64364,79.93799,Typed Address,684.8,42.5,Low,False
EVT23370,Food & Craft Fair,U05495,Wilpattu National Park Safari,Puttalam,North Western,2024-09-08,8.4553,80.06712,8.45295,80.06596,GPS Auto-Tag,290.4,69.6,Medium,True
EVT23371,Private Wedding,U01701,Hiriwadunna Village,Anuradhapura,North Central,2024-12-11,7.98024,80.74985,7.97986,80.7539,GPS Auto-Tag,447.8,57.1,Low,False
EVT23372,Village Perahera,U11433,Muhudu Maha Vihara,Hambantota,Southern,2023-01-03,6.3331,81.44797,6.33064,81.45019,GPS Auto-Tag,366.2,63.3,Medium,True
EVT23373,Private Wedding,U07217,Meemure Village,Kandy,Central,2024-10-01,7.47163,80.80111,7.47206,80.79332,Manual Map Pin,859.1,34.2,Low,False
EVT23374,Community New Year Carnival,U15870,Wadduwa Beach Escape,Kalutara,Western,2023-04-07,6.65615,79.91362,6.65659,79.91462,GPS Auto-Tag,120.7,86.0,High,True
EVT23375,Beach Party,U16960,Beddagana Wetland Park,Colombo,Western,2023-09-07,6.89977,79.91562,6.90354,79.91569,GPS Auto-Tag,418.8,59.2,Low,False
EVT23376,Private Wedding,U17123,Meemure Village,Kandy,Central,2023-02-19,7.47658,80.79926,7.47041,80.75969,Typed Address,4408.5,0.4,Very Low,False
EVT23377,Temple/Kovil Special Pooja,U01034,Udawalawe Elephant Transit Home,Ratnapura,Sabaragamuwa,2024-12-13,6.42895,80.90645,6.45748,80.91551,Typed Address,3320.6,1.6,Very Low,False
EVT23378,Private Wedding,U06021,Tangalle Beach Escape,Hambantota,Southern,2024-11-28,6.01911,80.80017,6.05982,80.76709,Typed Address,5810.0,0.1,Very Low,False
EVT23379,Full Moon Party,U00644,Yala National Park Safari,Hambantota,Southern,2025-06-06,6.38206,81.52496,6.36714,81.52147,Manual Map Pin,1700.7,11.9,Very Low,False
EVT23380,Live Music Night,U17980,Polonnaruwa Cycling Tour,Polonnaruwa,North Central,2024-07-02,7.93568,81.00684,7.93767,81.01816,Manual Map Pin,1264.2,20.6,Very Low,False
EVT23381,Community New Year Carnival,U06084,Wilpattu National Park Safari,Puttalam,North Western,2024-02-13,8.45092,80.04008,8.46289,80.03555,Manual Map Pin,1418.7,17.0,Very Low,False
EVT23382,Corporate Retreat Event,U06638,Mannar Bird Migration Watching,Mannar,Northern,2024-10-12,8.97099,79.89478,8.97473,79.89539,GPS Auto-Tag,420.6,59.1,Low,False
EVT23383,Live Music Night,U14771,Rekawa Turtle Conservation,Hambantota,Southern,2025-06-18,6.04271,80.85181,6.04461,80.85185,GPS Auto-Tag,210.1,76.9,Medium,True
EVT23384,Full Moon Party,U10160,Rathnapura Gem Mining Tour,Ratnapura,Sabaragamuwa,2024-04-12,6.68707,80.39198,6.68666,80.38771,Manual Map Pin,473.3,55.3,Low,False
EVT23385,Full Moon Party,U06721,Beruwala Beach Resort Leisure,Kalutara,Western,2023-04-04,6.48793,79.99335,6.48472,79.9912,GPS Auto-Tag,427.9,58.6,Low,False
EVT23386,Beach Party,U01053,"New Year's Eve Countdown, Galle Face",Colombo,Western,2023-06-23,6.90161,79.86307,6.89866,79.86282,GPS Auto-Tag,328.6,66.3,Medium,True
EVT23387,Corporate Retreat Event,U17923,Udawalawe Elephant Transit Home,Ratnapura,Sabaragamuwa,2024-10-25,6.44731,80.88298,6.44857,80.88048,GPS Auto-Tag,309.6,67.9,Medium,True
EVT23388,Corporate Retreat Event,U17016,Victoria Park Nuwara Eliya,Nuwara Eliya,Central,2025-01-07,6.95866,80.7611,6.91761,80.76723,Typed Address,4607.1,0.3,Very Low,False
EVT23389,Food & Craft Fair,U15256,Diyaluma Infinity Pools,Badulla,Uva,2024-09-01,6.73571,81.04341,6.7924,81.10905,Typed Address,9589.8,0.0,Very Low,False
EVT23390,Private Wedding,U06484,"Christmas Celebrations, Negombo",Gampaha,Western,2025-08-21,7.20452,79.83301,7.20367,79.83317,GPS Auto-Tag,95.2,88.8,High,True
EVT23391,Private Wedding,U02794,Kumana Bird Sanctuary,Ampara,Eastern,2023-06-29,6.57005,81.68095,6.56982,81.67975,GPS Auto-Tag,135.0,84.5,Medium,True
EVT23392,Pop-up Local Festival,U09885,Kumana Bird Sanctuary,Ampara,Eastern,2025-09-15,6.56809,81.65798,6.54503,81.67121,Typed Address,2945.5,2.5,Very Low,False
EVT23393,Beach Party,U13001,Kandy Lake Evening Walk,Kandy,Central,2023-03-25,7.30307,80.65106,7.30324,80.64932,GPS Auto-Tag,192.6,78.6,Medium,True
EVT23394,Full Moon Party,U12675,Induruwa Turtle Conservation,Galle,Southern,2025-10-08,6.05494,80.0314,6.04476,80.01983,Manual Map Pin,1704.3,11.9,Very Low,False
EVT23395,Beach Party,U01391,Polonnaruwa Cycling Tour,Polonnaruwa,North Central,2023-01-01,7.93215,81.02783,7.92846,81.09556,Typed Address,7456.8,0.0,Very Low,False
EVT23396,Food & Craft Fair,U06553,Kanniya Hot Springs,Trincomalee,Eastern,2024-08-14,8.59969,81.16832,8.53557,81.17201,Typed Address,7128.8,0.0,Very Low,False
EVT23397,Food & Craft Fair,U00033,Panama Village,Ampara,Eastern,2025-03-20,6.92996,81.78139,6.92834,81.78228,GPS Auto-Tag,204.4,77.5,Medium,True
EVT23398,Live Music Night,U02466,Meemure Village,Kandy,Central,2025-01-23,7.46843,80.7939,7.46659,80.79647,GPS Auto-Tag,349.1,64.6,Medium,True
EVT23399,Corporate Retreat Event,U11554,Panama-Kudumbigala Eco Reserve,Ampara,Eastern,2023-07-31,6.9014,81.79754,6.91891,81.79733,Manual Map Pin,1943.9,8.8,Very Low,False
EVT23400,Private Wedding,U13462,Thalangama Wetland Birdwatching,Colombo,Western,2025-08-30,6.89385,79.92074,6.91007,79.91797,Manual Map Pin,1826.0,10.2,Very Low,False
EVT23401,Private Wedding,U09823,Rathnapura Gem Mining Tour,Ratnapura,Sabaragamuwa,2024-09-09,6.67974,80.40341,6.67792,80.40498,GPS Auto-Tag,266.0,71.7,Medium,True
EVT23402,Food & Craft Fair,U13031,Hikkaduwa Diving & Surfing,Galle,Southern,2025-02-11,6.15985,80.11179,6.16156,80.10921,GPS Auto-Tag,341.6,65.2,Medium,True
EVT23403,Beach Party,U01712,Minneriya Elephant Gathering,Polonnaruwa,North Central,2023-05-21,8.02477,80.9051,8.02238,80.9062,GPS Auto-Tag,291.3,69.5,Medium,True
EVT23404,Community New Year Carnival,U05237,Ritigala Forest Monastery,Anuradhapura,North Central,2023-11-04,8.12902,80.65659,8.1402,80.65909,Manual Map Pin,1271.5,20.4,Very Low,False
